2026-03-08 07:56:04,318 | Main | INFO | Initializing the multi treading process
2026-03-08 07:57:10,754 | Producer | INFO | {'Time': 196404, 'Amount': 869.3799415304992, 'V1': -1.0539157521052844, 'V2': -1.4419123125381546, 'V3': -0.7647137807126642, 'V4': 1.403476119688185, 'V5': -1.248379119030526, 'V6': -0.009430996680046093, 'V7': -1.1545240549862519, 'V8': 0.6270256639495324, 'V9': -0.6066804534251755, 'V10': -0.5612490697206891, 'V11': 1.0110942845813629, 'V12': 0.2858854115837969, 'V13': 0.12217572828712339, 'V14': -1.2456478491378282, 'V15': 0.4595485707711718, 'V16': 0.18737292700411576, 'V17': -2.136304489852143, 'V18': -1.3830168463489283, 'V19': 0.3376795974443282, 'V20': -1.165153370454257, 'V21': -0.5715095792789925, 'V22': -0.023004199009141905, 'V23': -0.5236778070614178, 'V24': 0.4633322830863118, 'V25': -0.24300970795637508, 'V26': 0.18371295939926985, 'V27': 1.3693878091705578, 'V28': -1.0490173677473609}
2026-03-08 07:57:10,754 | Producer | INFO | Transaction sent
2026-03-08 07:57:10,757 | Consumer | INFO | Recieved the message
2026-03-08 07:57:10,758 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:10,763 | Consumer | INFO | recieved the response
2026-03-08 07:57:10,764 | Consumer | INFO | {'Time': 196404, 'Amount': 869.3799415304992, 'V1': -1.0539157521052844, 'V2': -1.4419123125381546, 'V3': -0.7647137807126642, 'V4': 1.403476119688185, 'V5': -1.248379119030526, 'V6': -0.009430996680046093, 'V7': -1.1545240549862519, 'V8': 0.6270256639495324, 'V9': -0.6066804534251755, 'V10': -0.5612490697206891, 'V11': 1.0110942845813629, 'V12': 0.2858854115837969, 'V13': 0.12217572828712339, 'V14': -1.2456478491378282, 'V15': 0.4595485707711718, 'V16': 0.18737292700411576, 'V17': -2.136304489852143, 'V18': -1.3830168463489283, 'V19': 0.3376795974443282, 'V20': -1.165153370454257, 'V21': -0.5715095792789925, 'V22': -0.023004199009141905, 'V23': -0.5236778070614178, 'V24': 0.4633322830863118, 'V25': -0.24300970795637508, 'V26': 0.18371295939926985, 'V27': 1.3693878091705578, 'V28': -1.0490173677473609, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:12,755 | Producer | INFO | Generating the transaction
2026-03-08 07:57:12,755 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:12,755 | Producer | INFO | {'Time': 187705, 'Amount': 854.3945710007362, 'V1': -1.2815423151004606, 'V2': -1.0332849769415486, 'V3': 1.1709703045305215, 'V4': 2.074117742745728, 'V5': 0.06182052453288721, 'V6': 0.3097498826371763, 'V7': 0.34412266846135625, 'V8': 0.2716730766472574, 'V9': -0.11386629371560926, 'V10': -1.2809099229477052, 'V11': -2.188019803658871, 'V12': 0.271104219164694, 'V13': -1.334343403177226, 'V14': 0.2732277598031968, 'V15': -0.4787245054456382, 'V16': 0.6765424623686817, 'V17': -0.261236230835473, 'V18': -0.43117087190345404, 'V19': -1.8897062041314974, 'V20': -0.5880484262981762, 'V21': 0.946477824857854, 'V22': 0.3021270177512138, 'V23': 0.9999221714206622, 'V24': -2.0784819653823807, 'V25': -0.6710076799674027, 'V26': -0.28129326579754826, 'V27': 1.8160688457736183, 'V28': -0.780788329058471}
2026-03-08 07:57:12,756 | Producer | INFO | Transaction sent
2026-03-08 07:57:12,758 | Consumer | INFO | Recieved the message
2026-03-08 07:57:12,758 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:12,765 | Consumer | INFO | recieved the response
2026-03-08 07:57:12,766 | Consumer | INFO | {'Time': 187705, 'Amount': 854.3945710007362, 'V1': -1.2815423151004606, 'V2': -1.0332849769415486, 'V3': 1.1709703045305215, 'V4': 2.074117742745728, 'V5': 0.06182052453288721, 'V6': 0.3097498826371763, 'V7': 0.34412266846135625, 'V8': 0.2716730766472574, 'V9': -0.11386629371560926, 'V10': -1.2809099229477052, 'V11': -2.188019803658871, 'V12': 0.271104219164694, 'V13': -1.334343403177226, 'V14': 0.2732277598031968, 'V15': -0.4787245054456382, 'V16': 0.6765424623686817, 'V17': -0.261236230835473, 'V18': -0.43117087190345404, 'V19': -1.8897062041314974, 'V20': -0.5880484262981762, 'V21': 0.946477824857854, 'V22': 0.3021270177512138, 'V23': 0.9999221714206622, 'V24': -2.0784819653823807, 'V25': -0.6710076799674027, 'V26': -0.28129326579754826, 'V27': 1.8160688457736183, 'V28': -0.780788329058471, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:14,757 | Producer | INFO | Generating the transaction
2026-03-08 07:57:14,757 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:14,757 | Producer | INFO | {'Time': 173864, 'Amount': 944.3605430024934, 'V1': -1.790984865196207, 'V2': -1.6958998143968147, 'V3': 1.2405973790492857, 'V4': -0.5982987138586223, 'V5': 0.2790130496470167, 'V6': 0.9387696284126971, 'V7': 1.531715263197617, 'V8': 1.02905085097666, 'V9': 1.4280886528267935, 'V10': -0.4770088841504673, 'V11': 1.2046049261250638, 'V12': -1.7264132729375543, 'V13': -0.18432329253076088, 'V14': 2.134157829776002, 'V15': -0.4646458241528418, 'V16': -0.2974446594965921, 'V17': -1.282034936886562, 'V18': 0.18358950385072076, 'V19': -0.8788420184763787, 'V20': -2.684908529080115, 'V21': -0.48341093340643454, 'V22': -1.623949093660223, 'V23': -0.17038252167652468, 'V24': -1.3692962476531263, 'V25': -0.8391672803050276, 'V26': 0.4212886370130569, 'V27': -1.2348330126807059, 'V28': -0.5317718864436144}
2026-03-08 07:57:14,758 | Producer | INFO | Transaction sent
2026-03-08 07:57:14,760 | Consumer | INFO | Recieved the message
2026-03-08 07:57:14,760 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:14,767 | Consumer | INFO | recieved the response
2026-03-08 07:57:14,767 | Consumer | INFO | {'Time': 173864, 'Amount': 944.3605430024934, 'V1': -1.790984865196207, 'V2': -1.6958998143968147, 'V3': 1.2405973790492857, 'V4': -0.5982987138586223, 'V5': 0.2790130496470167, 'V6': 0.9387696284126971, 'V7': 1.531715263197617, 'V8': 1.02905085097666, 'V9': 1.4280886528267935, 'V10': -0.4770088841504673, 'V11': 1.2046049261250638, 'V12': -1.7264132729375543, 'V13': -0.18432329253076088, 'V14': 2.134157829776002, 'V15': -0.4646458241528418, 'V16': -0.2974446594965921, 'V17': -1.282034936886562, 'V18': 0.18358950385072076, 'V19': -0.8788420184763787, 'V20': -2.684908529080115, 'V21': -0.48341093340643454, 'V22': -1.623949093660223, 'V23': -0.17038252167652468, 'V24': -1.3692962476531263, 'V25': -0.8391672803050276, 'V26': 0.4212886370130569, 'V27': -1.2348330126807059, 'V28': -0.5317718864436144, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:16,758 | Producer | INFO | Generating the transaction
2026-03-08 07:57:16,759 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:16,759 | Producer | INFO | {'Time': 68630, 'Amount': 929.8343501171582, 'V1': 1.252879820814891, 'V2': 1.3101137705015695, 'V3': -0.6300463134394106, 'V4': 0.5527316742136089, 'V5': -0.08124412930442511, 'V6': 0.4338468681271491, 'V7': 0.5383938608811809, 'V8': 1.9085486537160699, 'V9': -0.030785924144331504, 'V10': -0.5039470013330862, 'V11': -0.009699164543367526, 'V12': -2.0731900506947105, 'V13': -0.4248692290473968, 'V14': -0.7600321053825434, 'V15': 0.2615522189318962, 'V16': 0.09409264688166848, 'V17': 1.5536519759117526, 'V18': 0.1080592661925604, 'V19': 0.8455740462950408, 'V20': -0.5131753674005533, 'V21': 0.9148769572274271, 'V22': 1.2111531470941213, 'V23': -0.9330243742403596, 'V24': 1.4123247557128076, 'V25': 0.024444293035466944, 'V26': 1.6272626694208623, 'V27': -1.1652611317330066, 'V28': -0.20782677985484188}
2026-03-08 07:57:16,759 | Producer | INFO | Transaction sent
2026-03-08 07:57:16,764 | Consumer | INFO | Recieved the message
2026-03-08 07:57:16,764 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:16,769 | Consumer | INFO | recieved the response
2026-03-08 07:57:16,769 | Consumer | INFO | {'Time': 68630, 'Amount': 929.8343501171582, 'V1': 1.252879820814891, 'V2': 1.3101137705015695, 'V3': -0.6300463134394106, 'V4': 0.5527316742136089, 'V5': -0.08124412930442511, 'V6': 0.4338468681271491, 'V7': 0.5383938608811809, 'V8': 1.9085486537160699, 'V9': -0.030785924144331504, 'V10': -0.5039470013330862, 'V11': -0.009699164543367526, 'V12': -2.0731900506947105, 'V13': -0.4248692290473968, 'V14': -0.7600321053825434, 'V15': 0.2615522189318962, 'V16': 0.09409264688166848, 'V17': 1.5536519759117526, 'V18': 0.1080592661925604, 'V19': 0.8455740462950408, 'V20': -0.5131753674005533, 'V21': 0.9148769572274271, 'V22': 1.2111531470941213, 'V23': -0.9330243742403596, 'V24': 1.4123247557128076, 'V25': 0.024444293035466944, 'V26': 1.6272626694208623, 'V27': -1.1652611317330066, 'V28': -0.20782677985484188, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:18,760 | Producer | INFO | Generating the transaction
2026-03-08 07:57:18,761 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:18,761 | Producer | INFO | {'Time': 118152, 'Amount': 774.0836892949817, 'V1': 1.5839273262622626, 'V2': -2.6520246960528167, 'V3': 0.40670606106562146, 'V4': 0.8495639461429088, 'V5': 0.4670398781612614, 'V6': -0.9226149395878686, 'V7': -1.0475492385005052, 'V8': 0.6222783490783883, 'V9': -0.2697059408349837, 'V10': -0.296837125080499, 'V11': -0.004992628752792513, 'V12': -0.03761088514167615, 'V13': 0.47982486722621237, 'V14': -0.5661053420036847, 'V15': -0.11751504532859416, 'V16': -0.4302294442985189, 'V17': 0.7794829885351299, 'V18': 0.52726803234974, 'V19': 1.313864829723245, 'V20': -2.3575206499447647, 'V21': -0.2598136431805809, 'V22': 0.6450738461225541, 'V23': -0.7536480646154281, 'V24': 1.7125500555072104, 'V25': -0.9313902643298403, 'V26': 1.1602305716588204, 'V27': -2.568566639651904, 'V28': -0.07451463390891865}
2026-03-08 07:57:18,762 | Producer | INFO | Transaction sent
2026-03-08 07:57:18,765 | Consumer | INFO | Recieved the message
2026-03-08 07:57:18,766 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:18,772 | Consumer | INFO | recieved the response
2026-03-08 07:57:18,773 | Consumer | INFO | {'Time': 118152, 'Amount': 774.0836892949817, 'V1': 1.5839273262622626, 'V2': -2.6520246960528167, 'V3': 0.40670606106562146, 'V4': 0.8495639461429088, 'V5': 0.4670398781612614, 'V6': -0.9226149395878686, 'V7': -1.0475492385005052, 'V8': 0.6222783490783883, 'V9': -0.2697059408349837, 'V10': -0.296837125080499, 'V11': -0.004992628752792513, 'V12': -0.03761088514167615, 'V13': 0.47982486722621237, 'V14': -0.5661053420036847, 'V15': -0.11751504532859416, 'V16': -0.4302294442985189, 'V17': 0.7794829885351299, 'V18': 0.52726803234974, 'V19': 1.313864829723245, 'V20': -2.3575206499447647, 'V21': -0.2598136431805809, 'V22': 0.6450738461225541, 'V23': -0.7536480646154281, 'V24': 1.7125500555072104, 'V25': -0.9313902643298403, 'V26': 1.1602305716588204, 'V27': -2.568566639651904, 'V28': -0.07451463390891865, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:20,763 | Producer | INFO | Generating the transaction
2026-03-08 07:57:20,764 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:20,764 | Producer | INFO | {'Time': 60377, 'Amount': 744.673637123682, 'V1': 1.0888103938135418, 'V2': -1.45064620676475, 'V3': -0.18849922423404925, 'V4': -0.12894918787210727, 'V5': -1.2327602598284897, 'V6': -2.038710444462951, 'V7': -2.3181449380535852, 'V8': 1.1753507273755468, 'V9': -0.3680004527808849, 'V10': -0.5695284698220184, 'V11': 0.5399247640027199, 'V12': 0.5125757832596004, 'V13': -0.3875498354955695, 'V14': -0.7558747571097888, 'V15': -1.3306016172190764, 'V16': -0.37183814994653286, 'V17': -1.093635944680787, 'V18': 0.20418694438384297, 'V19': 0.5732467065526056, 'V20': -0.6212861237605816, 'V21': -0.6103100469611625, 'V22': 0.1520605708194392, 'V23': -0.4586885302147284, 'V24': 1.022805781488537, 'V25': -0.49098413899962245, 'V26': 1.0041831028495205, 'V27': -1.2966808463619957, 'V28': -2.4953811558345182}
2026-03-08 07:57:20,764 | Producer | INFO | Transaction sent
2026-03-08 07:57:20,767 | Consumer | INFO | Recieved the message
2026-03-08 07:57:20,767 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:20,772 | Consumer | INFO | recieved the response
2026-03-08 07:57:20,773 | Consumer | INFO | {'Time': 60377, 'Amount': 744.673637123682, 'V1': 1.0888103938135418, 'V2': -1.45064620676475, 'V3': -0.18849922423404925, 'V4': -0.12894918787210727, 'V5': -1.2327602598284897, 'V6': -2.038710444462951, 'V7': -2.3181449380535852, 'V8': 1.1753507273755468, 'V9': -0.3680004527808849, 'V10': -0.5695284698220184, 'V11': 0.5399247640027199, 'V12': 0.5125757832596004, 'V13': -0.3875498354955695, 'V14': -0.7558747571097888, 'V15': -1.3306016172190764, 'V16': -0.37183814994653286, 'V17': -1.093635944680787, 'V18': 0.20418694438384297, 'V19': 0.5732467065526056, 'V20': -0.6212861237605816, 'V21': -0.6103100469611625, 'V22': 0.1520605708194392, 'V23': -0.4586885302147284, 'V24': 1.022805781488537, 'V25': -0.49098413899962245, 'V26': 1.0041831028495205, 'V27': -1.2966808463619957, 'V28': -2.4953811558345182, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:22,765 | Producer | INFO | Generating the transaction
2026-03-08 07:57:22,765 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:22,765 | Producer | INFO | {'Time': 17134, 'Amount': 695.5118310554606, 'V1': -0.8452687385778711, 'V2': -0.5078088250710779, 'V3': 2.1563076102991, 'V4': -1.6872062464294608, 'V5': 0.32212137879686176, 'V6': 0.6130678137520307, 'V7': -0.7022443271891191, 'V8': 0.635128854722872, 'V9': -1.218291778130285, 'V10': -0.013003157559835499, 'V11': -0.6556462111114761, 'V12': -0.3048651382324297, 'V13': -0.8519406874779526, 'V14': -2.0445566953845127, 'V15': 1.0243662561396019, 'V16': 0.40874395838450156, 'V17': 0.9393865195999158, 'V18': -0.5553271844055552, 'V19': 0.5171499789955738, 'V20': -1.8507296017557722, 'V21': 1.392092952549087, 'V22': -0.47422681343258216, 'V23': 1.7896512996406673, 'V24': 0.8451427261367533, 'V25': -1.5441475394885102, 'V26': -0.7886544392021644, 'V27': -0.8006405236001705, 'V28': 0.9127907172162311}
2026-03-08 07:57:22,766 | Producer | INFO | Transaction sent
2026-03-08 07:57:22,769 | Consumer | INFO | Recieved the message
2026-03-08 07:57:22,769 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:22,775 | Consumer | INFO | recieved the response
2026-03-08 07:57:22,775 | Consumer | INFO | {'Time': 17134, 'Amount': 695.5118310554606, 'V1': -0.8452687385778711, 'V2': -0.5078088250710779, 'V3': 2.1563076102991, 'V4': -1.6872062464294608, 'V5': 0.32212137879686176, 'V6': 0.6130678137520307, 'V7': -0.7022443271891191, 'V8': 0.635128854722872, 'V9': -1.218291778130285, 'V10': -0.013003157559835499, 'V11': -0.6556462111114761, 'V12': -0.3048651382324297, 'V13': -0.8519406874779526, 'V14': -2.0445566953845127, 'V15': 1.0243662561396019, 'V16': 0.40874395838450156, 'V17': 0.9393865195999158, 'V18': -0.5553271844055552, 'V19': 0.5171499789955738, 'V20': -1.8507296017557722, 'V21': 1.392092952549087, 'V22': -0.47422681343258216, 'V23': 1.7896512996406673, 'V24': 0.8451427261367533, 'V25': -1.5441475394885102, 'V26': -0.7886544392021644, 'V27': -0.8006405236001705, 'V28': 0.9127907172162311, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:24,767 | Producer | INFO | Generating the transaction
2026-03-08 07:57:24,768 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:24,768 | Producer | INFO | {'Time': 163007, 'Amount': 354.3939952031967, 'V1': -0.5541936935164005, 'V2': -1.3857480869067809, 'V3': -0.2568797505514451, 'V4': -0.8515191853785282, 'V5': -0.17654333565490196, 'V6': 0.280654202466362, 'V7': 0.280061697670764, 'V8': 0.5771898000084971, 'V9': 0.020661726737229442, 'V10': -0.30840012292588714, 'V11': -0.13588405777199028, 'V12': -1.6791040721486943, 'V13': -0.6767419418849941, 'V14': 1.0540778919517901, 'V15': -0.3404717213712444, 'V16': -0.6774005232900304, 'V17': 0.320850034657769, 'V18': -0.8560391094852348, 'V19': 0.9966984515173025, 'V20': 0.6572287348572865, 'V21': -1.8573504537392054, 'V22': -1.0207187233583999, 'V23': -0.1736510022217149, 'V24': 0.14049237518048796, 'V25': 0.04318170069803762, 'V26': 0.072026160769659, 'V27': -1.0660082417234316, 'V28': 1.723126610329719}
2026-03-08 07:57:24,768 | Producer | INFO | Transaction sent
2026-03-08 07:57:24,792 | Consumer | INFO | Recieved the message
2026-03-08 07:57:24,792 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:24,804 | Consumer | INFO | recieved the response
2026-03-08 07:57:24,805 | Consumer | INFO | {'Time': 163007, 'Amount': 354.3939952031967, 'V1': -0.5541936935164005, 'V2': -1.3857480869067809, 'V3': -0.2568797505514451, 'V4': -0.8515191853785282, 'V5': -0.17654333565490196, 'V6': 0.280654202466362, 'V7': 0.280061697670764, 'V8': 0.5771898000084971, 'V9': 0.020661726737229442, 'V10': -0.30840012292588714, 'V11': -0.13588405777199028, 'V12': -1.6791040721486943, 'V13': -0.6767419418849941, 'V14': 1.0540778919517901, 'V15': -0.3404717213712444, 'V16': -0.6774005232900304, 'V17': 0.320850034657769, 'V18': -0.8560391094852348, 'V19': 0.9966984515173025, 'V20': 0.6572287348572865, 'V21': -1.8573504537392054, 'V22': -1.0207187233583999, 'V23': -0.1736510022217149, 'V24': 0.14049237518048796, 'V25': 0.04318170069803762, 'V26': 0.072026160769659, 'V27': -1.0660082417234316, 'V28': 1.723126610329719, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:26,770 | Producer | INFO | Generating the transaction
2026-03-08 07:57:26,771 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:26,771 | Producer | INFO | {'Time': 59534, 'Amount': 721.1438797282768, 'V1': 0.7439566778342547, 'V2': 0.04132862184369857, 'V3': -0.25316440678533486, 'V4': -0.6814129172827484, 'V5': 1.084743481712735, 'V6': 0.7618380604110362, 'V7': 0.7393703972895547, 'V8': 0.19031481068827838, 'V9': 0.9919008376279487, 'V10': 1.0503648134183072, 'V11': -1.2681978759684887, 'V12': -0.7764962056142187, 'V13': 0.21562639223612678, 'V14': 0.7678027343761579, 'V15': 0.38696391991883256, 'V16': 0.42770041975394596, 'V17': 2.873048708184784, 'V18': -0.04555537823282026, 'V19': -1.3078706588854816, 'V20': 0.21647847884215599, 'V21': 0.2607118749726247, 'V22': 0.49093219852114, 'V23': 2.2069999673166603, 'V24': -1.6713465367100233, 'V25': -1.31810438119818, 'V26': 0.3226227624995731, 'V27': 0.1296460358335267, 'V28': 0.5190881370108137}
2026-03-08 07:57:26,772 | Producer | INFO | Transaction sent
2026-03-08 07:57:26,776 | Consumer | INFO | Recieved the message
2026-03-08 07:57:26,777 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:26,784 | Consumer | INFO | recieved the response
2026-03-08 07:57:26,784 | Consumer | INFO | {'Time': 59534, 'Amount': 721.1438797282768, 'V1': 0.7439566778342547, 'V2': 0.04132862184369857, 'V3': -0.25316440678533486, 'V4': -0.6814129172827484, 'V5': 1.084743481712735, 'V6': 0.7618380604110362, 'V7': 0.7393703972895547, 'V8': 0.19031481068827838, 'V9': 0.9919008376279487, 'V10': 1.0503648134183072, 'V11': -1.2681978759684887, 'V12': -0.7764962056142187, 'V13': 0.21562639223612678, 'V14': 0.7678027343761579, 'V15': 0.38696391991883256, 'V16': 0.42770041975394596, 'V17': 2.873048708184784, 'V18': -0.04555537823282026, 'V19': -1.3078706588854816, 'V20': 0.21647847884215599, 'V21': 0.2607118749726247, 'V22': 0.49093219852114, 'V23': 2.2069999673166603, 'V24': -1.6713465367100233, 'V25': -1.31810438119818, 'V26': 0.3226227624995731, 'V27': 0.1296460358335267, 'V28': 0.5190881370108137, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:28,774 | Producer | INFO | Generating the transaction
2026-03-08 07:57:28,775 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:28,775 | Producer | INFO | {'Time': 54216, 'Amount': 463.21425658785734, 'V1': 1.0830224873699443, 'V2': -1.1509763942097087, 'V3': 0.12658125783285365, 'V4': -0.5678878492078065, 'V5': -2.437510460120005, 'V6': 0.43560577556564334, 'V7': -0.3381777342738576, 'V8': 0.265536467725828, 'V9': 0.6395394150259497, 'V10': -1.4541327658857057, 'V11': 0.5071881119243183, 'V12': -1.9300919498397606, 'V13': 2.4466651394658485, 'V14': -0.48106119934079516, 'V15': 0.10713413134727916, 'V16': -0.5543636956543941, 'V17': -0.3846702232192855, 'V18': 0.16181209920983072, 'V19': 0.9765137235064825, 'V20': 0.7598847912496088, 'V21': -1.1412656603214801, 'V22': 1.2287756151022666, 'V23': -0.4874690991026084, 'V24': -0.6127026099526396, 'V25': -0.6174325045886636, 'V26': -1.0065523655807165, 'V27': 1.6265474309430612, 'V28': 0.20943510674175814}
2026-03-08 07:57:28,777 | Producer | INFO | Transaction sent
2026-03-08 07:57:28,781 | Consumer | INFO | Recieved the message
2026-03-08 07:57:28,781 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:28,788 | Consumer | INFO | recieved the response
2026-03-08 07:57:28,788 | Consumer | INFO | {'Time': 54216, 'Amount': 463.21425658785734, 'V1': 1.0830224873699443, 'V2': -1.1509763942097087, 'V3': 0.12658125783285365, 'V4': -0.5678878492078065, 'V5': -2.437510460120005, 'V6': 0.43560577556564334, 'V7': -0.3381777342738576, 'V8': 0.265536467725828, 'V9': 0.6395394150259497, 'V10': -1.4541327658857057, 'V11': 0.5071881119243183, 'V12': -1.9300919498397606, 'V13': 2.4466651394658485, 'V14': -0.48106119934079516, 'V15': 0.10713413134727916, 'V16': -0.5543636956543941, 'V17': -0.3846702232192855, 'V18': 0.16181209920983072, 'V19': 0.9765137235064825, 'V20': 0.7598847912496088, 'V21': -1.1412656603214801, 'V22': 1.2287756151022666, 'V23': -0.4874690991026084, 'V24': -0.6127026099526396, 'V25': -0.6174325045886636, 'V26': -1.0065523655807165, 'V27': 1.6265474309430612, 'V28': 0.20943510674175814, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:30,778 | Producer | INFO | Generating the transaction
2026-03-08 07:57:30,779 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:30,780 | Producer | INFO | {'Time': 9997, 'Amount': 832.6904930133466, 'V1': -0.38391906996594605, 'V2': 0.27291222636100754, 'V3': -1.408536453178846, 'V4': -0.3075560133981108, 'V5': 2.202904410883672, 'V6': 1.4458038638553146, 'V7': 0.4284715707915345, 'V8': 0.16255905018234043, 'V9': -1.2476302648640205, 'V10': -0.7965709394941854, 'V11': 2.492240713290461, 'V12': 1.4433570698243199, 'V13': 0.21870236252572212, 'V14': -0.7115019830701892, 'V15': -0.5738667845043757, 'V16': -0.4898591442637897, 'V17': 0.35555023966760074, 'V18': 0.8163340464495515, 'V19': -0.7078609915226914, 'V20': 0.6539015700215064, 'V21': 0.8227124580683407, 'V22': 1.2168549058411153, 'V23': -0.4242882837075675, 'V24': 1.2567423498582875, 'V25': 0.5256625033034769, 'V26': 0.6523454237978067, 'V27': -0.7901336562917388, 'V28': 0.48881439656761794}
2026-03-08 07:57:30,781 | Producer | INFO | Transaction sent
2026-03-08 07:57:30,785 | Consumer | INFO | Recieved the message
2026-03-08 07:57:30,785 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:30,793 | Consumer | INFO | recieved the response
2026-03-08 07:57:30,793 | Consumer | INFO | {'Time': 9997, 'Amount': 832.6904930133466, 'V1': -0.38391906996594605, 'V2': 0.27291222636100754, 'V3': -1.408536453178846, 'V4': -0.3075560133981108, 'V5': 2.202904410883672, 'V6': 1.4458038638553146, 'V7': 0.4284715707915345, 'V8': 0.16255905018234043, 'V9': -1.2476302648640205, 'V10': -0.7965709394941854, 'V11': 2.492240713290461, 'V12': 1.4433570698243199, 'V13': 0.21870236252572212, 'V14': -0.7115019830701892, 'V15': -0.5738667845043757, 'V16': -0.4898591442637897, 'V17': 0.35555023966760074, 'V18': 0.8163340464495515, 'V19': -0.7078609915226914, 'V20': 0.6539015700215064, 'V21': 0.8227124580683407, 'V22': 1.2168549058411153, 'V23': -0.4242882837075675, 'V24': 1.2567423498582875, 'V25': 0.5256625033034769, 'V26': 0.6523454237978067, 'V27': -0.7901336562917388, 'V28': 0.48881439656761794, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:32,792 | Producer | INFO | Generating the transaction
2026-03-08 07:57:32,793 | Producer | INFO | Transaction has been generated
2026-03-08 07:57:32,793 | Producer | INFO | {'Time': 9015, 'Amount': 925.6383952215664, 'V1': -0.2553896705871231, 'V2': -1.3633965509427939, 'V3': -0.14313756414934817, 'V4': 0.1530813146979138, 'V5': -0.9274625642933869, 'V6': -2.3953193322378925, 'V7': -0.8628514100153242, 'V8': 0.00022973505021527162, 'V9': 0.578731675066476, 'V10': -0.20441353310384736, 'V11': 0.609656150789483, 'V12': -0.08639236378862808, 'V13': -1.2039102344261672, 'V14': 0.3873676709817053, 'V15': 0.21790770538144352, 'V16': -0.511089995665846, 'V17': 0.33133660238910734, 'V18': 1.0715996826659142, 'V19': -1.632144900489893, 'V20': 1.401884472993829, 'V21': 0.6524936306371735, 'V22': 0.19817055598642314, 'V23': 0.5586186360281808, 'V24': -0.4577580842706435, 'V25': 0.21034767677851993, 'V26': 1.1798819273211576, 'V27': -1.0075830298674098, 'V28': -1.4665357097520388}
2026-03-08 07:57:32,794 | Producer | INFO | Transaction sent
2026-03-08 07:57:32,796 | Consumer | INFO | Recieved the message
2026-03-08 07:57:32,797 | Consumer | INFO | Sending the transaction to the backend
2026-03-08 07:57:32,803 | Consumer | INFO | recieved the response
2026-03-08 07:57:32,803 | Consumer | INFO | {'Time': 9015, 'Amount': 925.6383952215664, 'V1': -0.2553896705871231, 'V2': -1.3633965509427939, 'V3': -0.14313756414934817, 'V4': 0.1530813146979138, 'V5': -0.9274625642933869, 'V6': -2.3953193322378925, 'V7': -0.8628514100153242, 'V8': 0.00022973505021527162, 'V9': 0.578731675066476, 'V10': -0.20441353310384736, 'V11': 0.609656150789483, 'V12': -0.08639236378862808, 'V13': -1.2039102344261672, 'V14': 0.3873676709817053, 'V15': 0.21790770538144352, 'V16': -0.511089995665846, 'V17': 0.33133660238910734, 'V18': 1.0715996826659142, 'V19': -1.632144900489893, 'V20': 1.401884472993829, 'V21': 0.6524936306371735, 'V22': 0.19817055598642314, 'V23': 0.5586186360281808, 'V24': -0.4577580842706435, 'V25': 0.21034767677851993, 'V26': 1.1798819273211576, 'V27': -1.0075830298674098, 'V28': -1.4665357097520388, 'prediction': {'detail': 'Not Found'}}
2026-03-08 07:57:34,794 | Producer | INFO | Generating the transaction
2026-03-08 07:57:34,795 | Producer | INFO | Transaction has been generated
